label,speech_rate,lexical_density,1gram_repeat,audio_signal,ZCR(mean),ZCR(std),mfcc_1(mean),mfcc_1(std),mfcc_2(mean),mfcc_2(std),mfcc_3(mean),mfcc_3(std),mfcc_4(mean),mfcc_4(std),mfcc_5(mean),mfcc_5(std),mfcc_6(mean),mfcc_6(std),mfcc_7(mean),mfcc_7(std),mfcc_8(mean),mfcc_8(std),mfcc_9(mean),mfcc_9(std),mfcc_10(mean),mfcc_10(std),mfcc_11(mean),mfcc_11(std),mfcc_12(mean),mfcc_12(std),mfcc_13(mean),mfcc_13(std),mfcc_14(mean),mfcc_14(std),mfcc_15(mean),mfcc_15(std),mfcc_16(mean),mfcc_16(std),mfcc_17(mean),mfcc_17(std),mfcc_18(mean),mfcc_18(std),mfcc_19(mean),mfcc_19(std),mfcc_20(mean),mfcc_20(std),mfcc_21(mean),mfcc_21(std),mfcc_22(mean),mfcc_22(std),mfcc_23(mean),mfcc_23(std),mfcc_24(mean),mfcc_24(std),mfcc_25(mean),mfcc_25(std),f0_max,f0_min,f0_median,f0_std
High,132.0,27.27272727272727,0,"[-0.00735474 -0.00375366 -0.00500488 ...  0.06954956  0.0788269
  0.07998657]",0.11826669486464968,0.06116068728769068,-274.68382147587425,90.17773281388683,73.10460197424301,37.414490972331045,9.197390061778258,24.20052271143213,26.37830045350798,18.685919313049617,-0.4933469222202135,17.912214836403336,12.384930193184513,10.770874337764905,-2.1752837249206474,15.4150703221428,-9.451659254024705,18.354086301873068,-1.9139737502548135,12.092278638289285,-1.0815752120771582,12.908508018238242,5.128308379883297,9.841768894859257,6.425048807610139,8.620186259953387,-1.3946489932410986,7.898371540194879,9.01413873374334,9.063042427109785,-1.5206695337204155,7.061463349184352,-3.845870980580045,7.126346915458933,-5.130967552464178,6.524588032222207,-2.016582751141589,5.493749722937295,-7.534349566086293,8.100882157094155,-2.036179872944029,5.646654942968341,-4.26032721327729,4.7862087678074205,-1.6382455942290122,5.532668885399031,-4.387294465676571,3.703250782054748,-1.1532364495025844,4.532542260118492,-4.047666755297031,3.9326924116627575,133.87038650376502,71.73936383710603,99.14416636842058,15.0327500082675
Low,24.0,50.0,0,"[-0.01016235 -0.01083374 -0.01153564 ...  0.0012207   0.01144409
  0.02487183]",0.14606762539808918,0.06952704898937279,-480.99148810712364,143.12762276372433,82.93500471645298,31.236829496666942,-29.136943094402348,35.70098400157287,40.989385788805066,31.603373531014302,-14.651792658406492,19.070126385241046,-9.09207599122365,15.961795578091643,-15.229755033610605,9.535453021079372,-13.098165127128349,12.667940958944415,8.949529461551853,14.76691985176626,-13.974089455963039,14.217837935664086,-10.655674825285239,9.689945379307387,-4.693922525665976,9.316371930079926,-9.97451255773835,11.705827963011496,3.1098533850242247,5.224297601149148,-8.278077692048694,7.5641482102201465,-8.665122560797514,10.505812429824942,-6.516043747057525,8.724704692627318,2.553775390608313,7.8781311646651195,-12.10788470259559,9.940338638830275,7.307966848603903,8.464424676996524,-6.091132263350585,9.176019966522833,-0.7934328344787205,6.110553115767669,-0.9012582310656522,5.840376805942514,-5.756790763967995,5.079437994145294,-5.070473496907134,5.406812177567893,162.92073075152206,95.76056196257365,113.55119382666781,14.029746294406763
Intermediate,84.0,28.57142857142857,4,"[ 0.00262451  0.0022583   0.00097656 ... -0.00726318 -0.00582886
 -0.00427246]",0.1152468152866242,0.060933894130178905,-308.11519629750023,54.460935632293534,110.44615812851184,26.558729116808006,-22.812010645124026,19.868805114158018,31.09843741553657,21.69150635523225,-7.434726335726211,11.674433197131796,-3.740025831728674,11.06961066803498,-11.674857779621682,10.49934871502295,-11.552038056189375,11.549537958384255,-14.51602834041448,9.404353027795795,-0.5863595668389587,8.94702259092749,-9.914599622400234,8.010547889720362,0.38852494245512925,7.378593065023447,-4.142045197077105,7.050876728897366,1.4720442086245762,4.765536024590004,-9.88524462633519,5.7349064431502965,-1.4218756387259144,5.917022192520028,-8.215409888155904,4.807697204606466,-5.815552652408032,5.755198847998957,-6.848654434486631,4.2806015969812625,-5.2437854904470536,5.285983595593635,-6.941010736557273,5.817640524965771,-5.943704973882322,3.847274538779678,-3.4169429343707973,5.520566732200669,0.1649992786757005,4.540266201358037,-2.473045785217123,4.153312419959649,188.23090565017245,65.40639132514966,119.26495573315601,24.852868126290662
High,132.0,18.181818181818183,0,"[ 0.00546265 -0.0015564  -0.0065918  ... -0.00418091 -0.00860596
 -0.00650024]",0.12754714868630573,0.0987027999776425,-245.52339721209415,75.7394135891499,74.12642369668927,42.203859854357866,6.0566724125968685,25.593640655439124,27.662518997231608,17.047347977384902,6.541484940727285,25.80164091155536,10.852106205587676,13.563750186412506,-8.528969003091571,15.726746374935429,-10.50041334043768,15.482408636195286,-2.7584945696185805,11.758278784057689,-6.837248198801674,11.822063803302006,6.819345547728133,12.51858683322808,10.76387330397537,8.939152244688696,0.4151051065519216,8.523868166413445,7.346896401611905,7.142860990553273,-0.48677968820349143,6.3470054603162716,-1.1153596067847606,6.991353637783097,-8.115772949355895,7.871050017737246,0.4702012619105911,5.189813688665901,-7.751458847554558,7.11068612732398,-3.2405753115943146,6.103798097613013,-2.742254270749165,6.440242619160301,-3.0199322028621616,4.284399520166093,-3.9986369180978247,4.405218655659543,-2.4803946334202176,4.106875841834169,-2.809872662512772,4.326827529807611,123.47082531403102,65.40639132514966,73.6288398161332,14.451465330779717
High,204.0,29.411764705882355,8,"[-0.02337646 -0.02658081 -0.02505493 ...  0.0043335   0.00720215
  0.00436401]",0.1632756518710191,0.12285153394174551,-213.7865089307247,57.83542583818465,72.07729329970103,48.77475665668796,12.707382601136926,35.516424063525555,28.136628157219967,19.204495085365277,7.039340894221186,17.709315012230558,4.727947098669335,15.073844808791891,-17.07080393061228,14.978985558594458,-11.647014180013903,13.046672316375194,-4.4921216804686575,9.653345570631501,-1.9875762292943424,11.42227165038935,2.2850697653130285,9.887645702915023,3.855440865510499,9.66854118278918,0.5137463694457276,8.66371269172908,4.456546598119041,6.8466495564644925,-4.662243777103452,6.73329024895347,-3.7488028758230434,6.481495159069288,-3.5615761720959096,5.725195423995931,-2.5625611175322645,5.208367811758958,-8.022685876755473,6.256250476097347,-2.001850715496482,5.0502788303345,-6.147484458898982,3.952681278235783,-2.8227836703534788,4.322234442829643,-2.0377913986034244,4.0250737883901255,-1.3068831289164855,4.398616394595694,-3.753469507786334,3.8145964571475366,145.14587018501834,65.40639132514966,96.31529725464738,17.880440584808746
High,96.0,25.0,2,"[-0.0005188  -0.00695801 -0.01144409 ... -0.00045776 -0.00119019
 -0.00143433]",0.09724883061305732,0.039015464781695305,-496.56756035358796,106.51781219148673,111.75658693336014,33.86213702406593,-26.45303927995942,59.29774230567524,15.739141730192024,38.6490545614368,-27.962147664180197,29.297197307381488,-31.16473544074855,20.991039859761152,3.709287156646225,18.447089932907403,-17.28706262536875,14.079399445791951,-6.112758983325924,14.035775702911973,-2.1899710662140306,11.612131221418048,-14.721471320858237,10.5927147301767,-3.8824143235539985,7.005988279476812,-4.1199502253174956,8.97788487186804,-6.308033372274045,8.223252488426605,-4.132044037957628,6.63554697375467,-7.225654304010433,7.102262961923229,-5.284500836439639,7.426491470437997,-4.140731187028792,8.525002226592308,-6.222757992098123,8.56485295674067,-4.685054994435581,7.649084976503258,-4.107683326930272,7.030895297292685,-6.711170406181881,8.18147307714576,-4.788387804522033,11.63520498787271,0.1609244833063617,11.244656241230672,3.568107585489088,12.460056545488223,437.46578647972086,113.22324603078411,241.30149553281768,60.6163858013367
Intermediate,60.0,0.0,0,"[-0.00076294  0.00286865  0.00134277 ...  0.00741577  0.0057373
  0.00280762]",0.141785056727707,0.10497005186565275,-473.94540408409756,64.07569796333676,93.24765235752844,18.41787188617642,26.3594088973616,34.363091935767414,-8.573334251691092,21.85304698400739,12.739310867838716,16.699913256074794,-9.77476588533545,17.953369549166048,3.6241140105584515,12.061754952042516,-4.606950806929336,11.768841352732133,16.252076705916924,9.42766264347882,-2.033777121381456,10.888777233736716,3.657562606428646,9.763011380175556,-11.307557052306496,9.075101625265033,1.4530870731495422,6.795084088616782,-7.975797522671919,10.303266719314747,-3.416345405886482,6.150335859903833,-10.980818654867678,7.578932005199864,-5.329126419170365,9.855639876449235,-0.9571156260898969,9.015292576909024,-1.2512483852204528,8.818126917570778,-0.5485444001623017,12.198908827828651,0.23244953986330127,10.597934134939644,-0.7141567618047415,11.556600745203744,-1.4029208683794647,12.164331512252348,2.6554591043695135,9.949052004549102,-1.6529855240298845,11.71569281126098,325.8414615030442,65.40639132514966,210.06515286029162,82.71775092230276
Intermediate,12.0,0.0,0,"[ 0.33068848  0.37808228  0.36196899 ...  0.00146484 -0.0012207
 -0.00204468]",0.22342132762738853,0.11533711013911689,-355.3013965874892,109.80651513675137,50.26243231400359,33.41493630478407,1.576155475285648,17.39931308956135,14.203512318328979,20.987166910468922,-1.1872664777423019,12.056639093192086,-18.85319022837888,18.309176078994067,-21.105049879970778,15.899419786378846,-13.257156658852187,12.15814371375546,-6.306330698060565,7.429268195114792,-14.55860041315054,6.658739309528081,-12.46383525924508,8.306844739639999,-4.672636742859035,7.488313169743617,-9.801927719459366,7.264748476426389,0.12855948032314207,4.5941390195491465,-7.867579493773434,5.767739839988973,-3.7219067004453064,6.036217381085708,-9.243988718906955,6.333554067708545,-2.807985783155585,4.609004210738706,-5.919232630311575,4.677400548491882,-3.01551614705306,4.968659179142361,-5.974720117644744,4.750472951292262,-5.386472299243883,5.4192439884546255,-4.223352075354784,4.82999271208552,-2.890938718718047,5.069582429940523,-3.561527958307524,4.531852592917118,145.9866916572425,100.87044475251382,134.6458897635121,12.600812947287201
Intermediate,108.0,22.22222222222222,0,"[-0.00393677 -0.00878906 -0.01263428 ...  0.1854248   0.20019531
  0.20532227]",0.11505088077229299,0.07856415988108743,-206.03674844184064,56.42983788521378,109.06807756488095,30.841877028037946,-21.459994791789626,18.613980452243812,30.143348003896577,19.402265508924113,-5.42347923792755,13.648249620467263,-7.233724997480515,14.239329672337343,-8.131685270887267,11.378650899229962,-3.4685687007388446,8.954025792065186,-2.6895067355605216,7.954604793247761,-3.5706219108849195,8.863189179262438,-7.483859503340045,6.7392597283969184,-0.3311950941654372,6.827596185810833,-6.772630285024525,7.128789214106881,2.966207320339709,5.968903576352899,-9.069104715088056,8.822035596825005,-1.4767387696382726,7.061883473464192,-0.20370423392958542,6.410358939211612,-1.5895923354129906,8.051615504485703,-0.987610968362192,5.671498651980936,1.646094291568066,6.753562384016172,-5.546791282025484,8.051564452707751,1.7753499257673997,5.83350226616105,-3.3451321012298307,5.682688256284058,-4.11228613364141,5.327303559321762,-3.5256928540960897,5.326058440235096,207.65234878997256,65.7852866955572,160.1218501126406,36.64742094364573
Low,72.0,16.666666666666664,0,"[-0.0043335  -0.00671387 -0.00942993 ...  0.00152588  0.00131226
  0.0010376 ]",0.05367672671178344,0.03387416207034742,-486.94964055849124,47.43952125406795,69.46335320011048,23.73876448201263,15.908895042758958,16.36656634788827,26.05042361696511,23.99264942122753,-9.939452020269469,18.512367376119485,-5.273277303885126,13.268777486634855,-4.830884550486192,9.374057125993415,-5.627675728621033,9.756991255561003,-17.520274382003866,10.152876926068714,-4.348216435087386,10.2547308082138,-4.139239322932508,5.741332492160312,-4.785855580241969,7.2720889481041375,-6.909161653486296,10.0996463746129,2.559671191041956,5.111289616455808,0.45034539729487627,4.650209054166674,3.1629898772309404,5.434363302947408,-3.0153078281158514,6.0918527876959425,7.067981483113712,5.442296908134387,5.046797667146768,4.950546606814077,-0.09312560272150737,4.004837459180474,-6.3163784323289915,5.029061802745541,-1.994239255416983,5.297083668247741,-0.9468955517399802,4.843107278178804,-1.1019102201099962,5.296821870830487,-0.06453018618602172,5.641457199797742,245.51937137864914,152.01041679645533,181.8190699939266,21.748602327300247
High,168.0,21.428571428571427,0,"[-0.03475952 -0.04019165 -0.04162598 ... -0.04507446 -0.04180908
 -0.02532959]",0.12141408738057324,0.061693828801145,-254.8582459266894,74.22328894535885,66.27018917342632,37.168479609904054,2.694230325646699,20.13102937483256,34.128753869877485,21.048816526677374,17.899980868407987,16.145177571826558,8.798873795356595,14.933015501841584,-8.954156848477353,13.38371181159288,-7.001727604834507,16.353207509722985,-3.46321905764612,12.950357657639588,0.19928701228536094,9.066083619973194,-0.32056296862742134,11.358250733256927,6.079462512950067,7.687002967386063,-3.3184445357004497,7.972868930581115,3.1708509169840706,8.893023240485704,0.47586676982604703,6.895156857335336,-1.0227558642704568,7.078173266454617,-4.373984986161968,7.279750216371574,-0.04432094391978979,5.532737615356903,-7.717480408137904,5.978329311510838,-2.235490881087554,3.889805072026825,-6.85551537251008,4.3048340218174665,-3.7636446485254043,5.087891710544817,-1.582241846384597,4.730345458530018,-0.8372252352794317,3.8798846228471677,-3.1144585809836696,3.7841706364263574,128.565497341737,65.40639132514966,88.06716975210145,20.84848000469066
Intermediate,72.0,16.666666666666664,2,"[-0.02416992 -0.04153442 -0.07449341 ...  0.00323486 -0.00128174
 -0.01107788]",0.08823584295382166,0.031627069342059395,-228.84601470285762,45.238880559172685,116.76603785794008,21.895922725484837,-19.994683439444206,13.71152629464387,28.27247669846364,25.441155676729217,-6.793185821616146,16.553203620090354,-2.527646992130544,13.537356422543649,1.9453080766936854,8.157918876259675,-5.263520303959493,12.247121480033343,-1.410357736595311,7.712521191326103,0.3706095293576516,8.1340823316977,0.4032337536088844,7.281899676047423,7.423913707352785,5.794240653432261,-3.567422827839655,5.374252557009681,4.709575088107433,5.009049939499536,-4.304353600269412,5.373091817118413,-1.1635544145770853,6.122484202966113,-2.344791180348753,5.650622750462417,-3.6071557999642296,9.511543003029324,2.2969833906317483,5.890802271526933,3.1031258593312474,6.014207388856527,-2.607264221360354,7.505583438092786,4.274914681886266,5.37348540713699,-2.235127734644686,4.24807556200082,-4.062233343540974,4.890095300927963,-1.3657160816910858,4.445906709498376,202.90956258890662,65.40639132514966,135.4258854679408,42.686197348399546
High,120.0,30.0,0,"[-0.05239868 -0.065979   -0.0904541  ...  0.00140381  0.00167847
  0.00149536]",0.09952851313694268,0.11251308323421075,-370.0655227568037,107.72293994397623,85.54528622679588,49.75369395377715,0.24607495036866023,31.71552507003593,25.989455619748025,20.920898849543086,-24.12099451691738,24.158860380783338,-2.963416127890681,18.113915258724937,-9.497334306099631,14.780045442776437,-9.609099304259537,13.097863088466102,-7.34173323302751,11.566835843855705,-1.7431628908244154,12.284869266723998,-5.1855605308570825,10.04548703814312,-9.864046824815713,9.230053158360885,-2.4189674210193406,9.097438136628307,2.265783556601599,4.949560639475016,-3.9278726547356957,6.077545490255125,2.29179339505978,6.100869709135467,-2.6736888941817614,6.315684985595384,3.0510788583348036,6.354733003558291,0.10333397777353515,6.4071915305657345,-0.061390117218714714,4.311877602134128,-5.135988283226324,4.853249487902592,-3.13689176415028,5.503233681204415,-0.5321232476365259,5.334770672836884,-0.50543416019298,4.886624744854118,-1.4608144775490386,4.878655505177379,152.01041679645533,83.3644111580719,121.34967043801211,12.687487336435998
Intermediate,108.0,33.33333333333333,4,"[-0.03262329  0.00643921 -0.03387451 ...  0.00042725  0.00091553
  0.00183105]",0.17934228204617833,0.12879221379728298,-309.0016901047355,133.55396160562216,57.22809616889623,45.535283694040544,15.472198066915869,25.69353287472793,31.67314600785485,25.821463190058427,-8.046466670771816,14.44435075506575,-18.24527061477758,15.558506817664721,-17.107251670621697,11.602814756602584,-25.24741309923281,14.146868561024489,-10.546134519012588,9.265246852239638,-10.173776464623216,8.038446047122912,-9.840811638931502,6.992797150025662,-4.332377465491855,8.176752441436884,-6.961849468536102,5.699535965186497,-3.9570431711104246,6.624992791697668,-12.013280634049254,8.394866117300827,-0.7822426839501316,8.305333979583931,-8.534214811496518,5.825422760476958,-3.3273922949472468,6.112851777670102,-6.231335719660002,4.195091168974243,-7.749870714514952,5.805158961008143,-5.0185809307858005,5.4696382691886285,-4.7493161458801865,5.624878028025487,-3.6315420230572375,5.372413701977021,-5.088859053903499,5.277816057860946,-4.971228235012244,6.692833397696351,218.73289323986043,109.36644661993022,129.31026969119696,34.98192970024879
High,204.0,23.52941176470588,11,"[-0.0017395  -0.00180054 -0.00128174 ... -0.00067139  0.01364136
  0.01559448]",0.13242374104299362,0.07455491459854777,-233.95285239009564,42.495982442214206,74.89678034112607,34.73034462212759,7.414328863339251,21.43268590145624,30.683240074255284,23.39332921085652,11.082581635920288,15.232501907818472,8.75495760122078,12.8821100620351,-7.643478568629546,9.33287749586323,-16.314916457765733,14.003395363726595,-1.9490839305668957,12.984204209306688,-1.6158079332000292,9.705059088498148,4.341645366287479,11.016329887394315,10.30784044489599,10.126595875592633,-5.4752616434399135,9.431655952092617,7.607546743971529,8.697332357891753,2.2809333447009825,8.040125893363287,-0.7811995944146689,8.00571593132572,-0.00980484429424235,5.849756842782649,-2.444326237830542,6.464438242814041,-10.377960319752765,6.405828414929954,-0.8439346309993304,5.394377191054641,-6.644591733901734,5.593663905886091,-4.650190477230962,4.713868245079367,-3.4849105256383126,4.980112809100403,-3.353870894948996,3.994736181064598,-2.8891317715459244,4.8728302715566185,119.95585059317834,65.40639132514966,75.5674506101949,11.943660388266684
Intermediate,24.0,50.0,0,"[ 0.01147461  0.00756836  0.00534058 ... -0.00280762 -0.0062561
 -0.0057373 ]",0.2332584842754777,0.057343273142133874,-271.8237028679856,51.75379637235931,51.197729062579775,21.057417169842328,-21.990525065548724,12.163950514765471,20.661144490661997,13.672436087031977,-12.979296624813182,13.475940798117024,-7.7655266576908515,8.66576540880126,-6.11980022010558,12.065865870369622,-10.337998083517757,5.438962222141359,-12.457588793593157,7.793634749933571,-13.459851467433822,6.884034099490139,-6.975645784754641,7.300909846010898,-8.93940219879939,7.570295124448051,-3.570128756623267,7.840092856594234,-9.833196889652715,6.317628857418396,-9.320757917916193,5.38192785221931,-3.650897880723194,4.398694012006726,-13.930503871310613,6.211294595276963,-3.8976495464615017,6.408130283052839,-10.02985470289188,4.705075482351763,-3.577073766695909,4.00067843040882,-7.408393902577514,4.503409567381012,-5.2566141264538,7.038461175847095,-4.500115076925255,4.67931604585072,-5.194691389637485,4.2005792114539675,-7.857785576492973,5.158935729797177,207.65234878997256,120.65074776640884,146.8323839587038,21.621558697609643
High,204.0,11.76470588235294,3,"[-0.00637817 -0.00259399  0.00265503 ...  0.00415039  0.00698853
  0.00543213]",0.13851637141719744,0.06932934554782426,-255.34740020421236,61.03763044057643,71.79160006091762,33.53235850091715,14.24154317553239,29.939308061318464,36.46133663334678,22.294136307124035,6.4000463828765,19.813155869875285,-2.7390987262474162,14.419677406350702,-22.437922292879882,16.148496594243763,-6.341817847795853,13.812700609244157,3.251906449865167,10.585299071187292,1.0415246765333719,12.553390469904285,6.764859333604423,9.398426746211078,4.743482400276835,9.82912415065081,1.5556012747168515,9.81778663753083,12.370765170961826,9.850528622277327,-7.8215863719614145,9.066113868723503,-1.891655911731883,7.330478802195445,1.208689701169993,6.622097615242466,-4.289862691445749,7.302406938020172,-2.614743382623018,5.185948559066561,1.3076995609561766,4.198241874133061,-3.307762131560798,3.9261836538829056,-0.8751175350291062,5.578413806654044,-4.882429278099141,4.0616856124196925,-2.2259846225654605,4.944635651700532,-4.6960121524208125,5.236738370382968,124.90548719779652,80.5247132770094,95.76056196257365,10.391415567566973
Intermediate,132.0,36.36363636363637,2,"[ 0.06091309  0.07180786  0.08413696 ... -0.07556152 -0.09442139
 -0.10580444]",0.038515127388535034,0.021072898637331704,-333.5690470350249,62.87047646316645,137.5715366596564,36.700286306838656,23.679426378789017,21.90195145556751,43.38416842872612,22.878123652831412,-2.8302796997532007,22.138828523834103,8.391008157982395,15.094049756789698,5.5901124439427665,10.022170152756972,10.884586644410355,10.586551830853145,-8.886034878520512,11.678304456265764,11.141219253309282,10.22558694253166,3.87550571082561,10.201473247821651,9.618150541532662,7.573246348042269,4.269142787645065,7.319159463743542,4.007648074377139,8.248118666521037,8.504192002147313,7.590880997666914,-1.2317216096997925,7.019400735712268,5.579557109721342,6.66542563674695,2.735518619650914,6.05812750598048,-4.199279835142977,7.425692004819398,8.348594649840246,7.785002841116067,-0.20797662741989778,4.9062507175142285,-3.94775452352812,5.587155413645808,3.9729171966983614,4.935095830972662,1.5922459684804282,4.347206633181965,-0.16681946476597906,3.7167104898356054,98.56656061031477,65.40639132514966,65.40639132514966,12.926096432548578
High,228.0,21.052631578947366,10,"[ 0.00527954  0.02032471  0.04376221 ... -0.04586792 -0.01950073
 -0.01379395]",0.1412283539012739,0.10153734926701898,-107.03035859903524,60.083889336999874,77.14105093550675,44.530836903224746,-11.75254215182515,18.72414964440425,25.08351318844193,20.677705454309528,11.626177617570384,20.592309459595185,-4.617072563046201,10.536664486699223,-13.584111386275069,15.15788809729944,-24.043520225906533,16.10757168651583,-15.0941603476678,12.36773299165202,-6.145779999483703,9.663087770888298,-10.760290404094759,12.89280121678885,5.855162480418889,8.996682288718793,-8.64536910704695,9.786403950666267,1.8314742891415292,9.30567565453378,1.3310190454101503,8.499142710739246,-7.737682480024962,7.679017143353657,-7.947306208947681,7.947226528283782,0.6496473607212042,6.045501976370349,-6.28935720616377,7.2662280877838485,-6.786064515284,7.427138605489126,-4.65030095077953,5.996713225464655,-2.202132049525206,5.478963007314468,-4.748674700131822,4.379871886112976,-2.332718299968993,6.860082278149722,-1.885487833781581,5.22673111665729,170.6259238017108,87.30705785825097,127.82501456536235,18.630109927589086
Intermediate,132.0,18.181818181818183,4,"[-0.00695801 -0.01107788 -0.0133667  ...  0.01745605  0.00888062
  0.0007019 ]",0.09564092356687898,0.047616387642127556,-249.9196132047766,36.03555290991571,112.64174707007962,24.281348763167607,-18.91071782063307,17.834108063543532,22.570422997033578,16.49524140122203,0.898760700500653,10.37088371833362,5.596263683446537,9.701186584768438,-0.4691320636474606,7.238531991361389,-2.129335295187792,7.951542237172043,-3.7979488044957064,6.3558334253433175,-2.497471135157957,9.053166760789528,-5.0295828845550306,5.710670182475215,2.9598762266523666,5.484294190422719,-6.38266171739691,5.724607492393222,3.3046468128784454,5.126733230104922,-3.916928556454194,4.7950821548902995,-1.000412694082702,5.4538125554520605,-2.3540980454335414,4.529313490652818,0.6138345499742478,5.779165034989756,-0.1489423004830649,5.620432198131459,3.123375605131701,4.46441979887484,-0.028022313103711522,5.690426567558452,1.0408747676051973,3.9603807396795365,-2.0716220246935886,4.377234329310492,-3.749441542814476,3.7945591894609443,-3.069248237212987,3.5220044031430535,160.1218501126406,65.40639132514966,119.95585059317834,35.716162818346376
Intermediate,96.0,25.0,0,"[-0.00027466 -0.00061035 -0.00146484 ...  0.00546265 -0.00341797
 -0.0055542 ]",0.16560509554140126,0.09717275110286941,-286.1354072049205,128.27733498346805,82.12723393192036,50.36432648643355,-1.990913450975391,27.372246855155478,9.720845602511885,17.840616983948205,-10.020947017198516,18.98310163772749,-14.455147113798468,14.675979986290846,-14.324496059371668,18.440712928669104,-13.821752690936638,15.173343959545491,-15.266701370934184,10.752530489639621,-12.934439360830423,9.744287667346958,-16.318193187144317,10.957750125150774,-5.686019495084697,9.224302697717604,-9.23380506553935,6.324052787458671,-0.4808502061915983,6.326502740020642,-9.844559878630244,7.094830440263387,-5.565197546993022,5.876304965840211,-6.068703386839643,6.3870412511546,-2.7669210733009124,5.35078799510459,-6.62886552678431,5.500676755183592,-1.7998278043941345,5.526772041391216,-8.454554582851058,4.779676422259576,-4.783720968828761,4.8871671498975156,-3.277910571154862,6.12483281951971,-4.332683030050646,6.782063038493239,-3.008869170396085,5.858648432662145,189.3213161937526,126.35681904967383,152.89100418265707,15.61168867058143
Low,72.0,33.33333333333333,0,[0.06845093 0.08572388 0.08273315 ... 0.01290894 0.01065063 0.00854492],0.04659820362261147,0.036816456319865444,-296.02174637770145,72.40474063601701,107.15674943720433,28.625952356189412,9.666764931951906,17.157849244581822,41.63790942973397,19.790096566452473,12.097934612210826,15.158001127231019,12.813227383462449,13.654833618997307,16.601679756826023,14.060264200754267,-0.5198460697281244,18.78425113733343,8.8881800385372,14.64963924024048,-7.398397405494718,9.933524963447391,6.950356724607631,9.646297261386332,6.44936832186597,9.607374108067559,5.804600923076856,8.846124858179033,5.181540950446411,7.5994068824536924,-5.80247159112419,7.611498265164122,7.453619429635314,7.5795930813743215,-2.9893844740057554,8.84233194978701,3.947040262846649,5.889745263743128,-2.322111419472785,6.476190455694861,1.2096193113860907,7.478990213013417,3.5236093690798076,7.66752911212304,2.580075799224414,7.3179223117850265,2.836956110000634,5.934831797038455,3.0543386148019214,8.940060797200134,0.630987217894384,9.877952540660207,264.6655079380657,65.40639132514966,65.40639132514966,76.34604978530072
Low,60.0,0.0,0,"[ 0.01184082  0.00778198  0.0045166  ... -0.05450439 -0.08932495
 -0.1098938 ]",0.11959780553343949,0.07795250541177454,-333.39483102958746,127.4482534553896,71.30846439527755,25.03641259112479,3.0039542057741806,33.31752925809966,38.452252552384174,22.90566129151429,-1.0156696006188386,20.62925627099351,-2.1991868715999665,21.447589373993573,2.3653987553924987,11.814254884169143,-9.570738568532775,20.736032334593848,7.148031742802707,14.711274524718917,-9.178883411595542,14.10726175855875,0.602506357786118,8.818464704150907,-3.3612282981966723,8.086924435524866,-3.190872328822351,10.521719548533554,3.927107587756596,7.747625373068979,-11.058268677829194,13.445141701780456,9.165064746071412,11.018222002691772,-6.63436249952642,11.402353261159096,5.056706062233958,11.448008454339899,-0.8071303377551641,9.612109049026055,-2.4912373069276152,11.30560298787554,2.4478154783418193,6.7182263650066,-6.313792850761178,9.563634282958816,0.5019323869004961,7.875703228425249,2.3714169203188757,11.988969299064888,2.049943981058215,14.617990481022995,432.44106335991046,65.40639132514966,211.90108995704244,99.05435290768354
Intermediate,120.0,30.0,0,"[ 0.06326294  0.0760498   0.07202148 ... -0.20144653 -0.23583984
 -0.22412109]",0.17741403761942676,0.1141253811155638,-252.40355172397693,124.87629988097969,74.24497392184419,50.10679926635941,-2.3848606831357997,31.261148623637695,19.108353443124816,24.06051467674844,-12.499928492289989,18.454308737992356,-16.87228337495671,18.73671747023204,-15.332246773321307,16.37066451435732,-21.2718655882497,13.295314454434658,-6.627266702849226,13.483486858390549,-14.615608118350028,10.306485928874476,-12.248113035779856,9.872708779356218,-5.917395241653121,7.202268694474819,-6.753112695150589,6.6096986565658895,-5.304832438704132,5.380993610037593,-11.773172125835982,7.3523880164906705,-1.6906653457347818,9.007315249125263,-11.725213551579206,10.365819226938212,0.552051917050383,8.755562652163581,-10.373294115108504,8.554461884549426,-1.442083750101815,10.270443969421994,-11.762874472918321,5.805157609691961,-6.061432056012921,5.414851310269279,-2.639594155386583,6.228374837292818,-8.200983731274675,5.932935891710886,-2.7931438514793516,7.373628964369912,216.22053167995523,67.7129427339704,124.54994131910794,39.39804279304599
